x, rho, p, u, e, H, c
0.29000000, 0.87979558, 0.83599420, 0.14944605, 2.09981023, 3.33691657, 1.15338623
0.29100000, 0.87713008, 0.83245463, 0.15293956, 2.09139483, 3.33342741, 1.15268940
0.29200000, 0.87445897, 0.82891191, 0.15644896, 2.08298153, 3.32993717, 1.15198942
0.29300000, 0.87178276, 0.82536677, 0.15997366, 2.07457206, 3.32644663, 1.15128638
0.29400000, 0.86910194, 0.82181987, 0.16351311, 2.06616807, 3.32295652, 1.15058042
0.29500000, 0.86641698, 0.81827189, 0.16706677, 2.05777114, 3.31946754, 1.14987163
0.29600000, 0.86372833, 0.81472344, 0.17063415, 2.04938276, 3.31598038, 1.14916011
0.29700000, 0.86103643, 0.81117511, 0.17421475, 2.04100434, 3.31249568, 1.14844596
0.29800000, 0.85834168, 0.80762747, 0.17780811, 2.03263722, 3.30901406, 1.14772927
0.29900000, 0.85564448, 0.80408106, 0.18141377, 2.02428269, 3.30553612, 1.14701014
0.30000000, 0.85294521, 0.80053639, 0.18503132, 2.01594195, 3.30206242, 1.14628864
0.30100000, 0.85024423, 0.79699396, 0.18866033, 2.00761616, 3.29859352, 1.14556487
0.30200000, 0.84754189, 0.79345424, 0.19230041, 1.99930641, 3.29512994, 1.14483889
0.30300000, 0.84483850, 0.78991766, 0.19595119, 1.99101373, 3.29167217, 1.14411079
0.30400000, 0.84213439, 0.78638466, 0.19961230, 1.98273910, 3.28822071, 1.14338063
0.30500000, 0.83942987, 0.78285564, 0.20328339, 1.97448345, 3.28477600, 1.14264849
0.30600000, 0.83672521, 0.77933098, 0.20696414, 1.96624766, 3.28133849, 1.14191443
0.30700000, 0.83402070, 0.77581106, 0.21065422, 1.95803256, 3.27790860, 1.14117851
0.30800000, 0.83131659, 0.77229622, 0.21435332, 1.94983894, 3.27448675, 1.14044081
0.30900000, 0.82861314, 0.76878680, 0.21806115, 1.94166754, 3.27107332, 1.13970136
0.31000000, 0.82591060, 0.76528311, 0.22177743, 1.93351908, 3.26766868, 1.13896024
0.31100000, 0.82320919, 0.76178547, 0.22550189, 1.92539421, 3.26427319, 1.13821749
0.31200000, 0.82050913, 0.75829415, 0.22923426, 1.91729357, 3.26088720, 1.13747317
0.31300000, 0.81781064, 0.75480943, 0.23297430, 1.90921774, 3.25751103, 1.13672732
0.31400000, 0.81511391, 0.75133158, 0.23672177, 1.90116730, 3.25414501, 1.13598000
0.31500000, 0.81241915, 0.74786084, 0.24047644, 1.89314276, 3.25078945, 1.13523125
0.31600000, 0.80972653, 0.74439745, 0.24423808, 1.88514462, 3.24744462, 1.13448111
0.31700000, 0.80703624, 0.74094163, 0.24800648, 1.87717336, 3.24411082, 1.13372963
0.31800000, 0.80434844, 0.73749361, 0.25178144, 1.86922941, 3.24078831, 1.13297685
0.31900000, 0.80166330, 0.73405358, 0.25556276, 1.86131319, 3.23747735, 1.13222280
0.32000000, 0.79898097, 0.73062174, 0.25935026, 1.85342510, 3.23417820, 1.13146753
0.32100000, 0.79630160, 0.72719827, 0.26314375, 1.84556548, 3.23089110, 1.13071107
0.32200000, 0.79362533, 0.72378335, 0.26694306, 1.83773469, 3.22761627, 1.12995345
0.32300000, 0.79095231, 0.72037715, 0.27074801, 1.82993305, 3.22435394, 1.12919470
0.32400000, 0.78828266, 0.71697982, 0.27455845, 1.82216085, 3.22110433, 1.12843487
0.32500000, 0.78561650, 0.71359152, 0.27837423, 1.81441838, 3.21786764, 1.12767398
0.32600000, 0.78295396, 0.71021239, 0.28219518, 1.80670590, 3.21464406, 1.12691206
0.32700000, 0.78029515, 0.70684256, 0.28602117, 1.79902365, 3.21143380, 1.12614914
0.32800000, 0.77764018, 0.70348217, 0.28985207, 1.79137185, 3.20823703, 1.12538525
0.32900000, 0.77498916, 0.70013134, 0.29368772, 1.78375072, 3.20505393, 1.12462041
0.33000000, 0.77234219, 0.69679018, 0.29752802, 1.77616045, 3.20188468, 1.12385466
0.33100000, 0.76969937, 0.69345881, 0.30137282, 1.76860121, 3.19872943, 1.12308800
0.33200000, 0.76706078, 0.69013732, 0.30522201, 1.76107318, 3.19558836, 1.12232047
0.33300000, 0.76442652, 0.68682582, 0.30907549, 1.75357649, 3.19246161, 1.12155210
0.33400000, 0.76179667, 0.68352440, 0.31293312, 1.74611130, 3.18934933, 1.12078290
0.33500000, 0.75917132, 0.68023316, 0.31679482, 1.73867771, 3.18625167, 1.12001289
0.33600000, 0.75655053, 0.67695216, 0.32066046, 1.73127586, 3.18316876, 1.11924210
0.33700000, 0.75393440, 0.67368150, 0.32452997, 1.72390583, 3.18010074, 1.11847054
0.33800000, 0.75132298, 0.67042125, 0.32840322, 1.71656772, 3.17704773, 1.11769824
0.33900000, 0.74871635, 0.66717147, 0.33228014, 1.70926161, 3.17400987, 1.11692521
0.34000000, 0.74611457, 0.66393224, 0.33616064, 1.70198757, 3.17098727, 1.11615147
0.34100000, 0.74351771, 0.66070362, 0.34004462, 1.69474565, 3.16798005, 1.11537704
0.34200000, 0.74092583, 0.65748566, 0.34393201, 1.68753593, 3.16498832, 1.11460194
0.34300000, 0.73833898, 0.65427843, 0.34782271, 1.68035842, 3.16201219, 1.11382618
0.34400000, 0.73575722, 0.65108196, 0.35171666, 1.67321318, 3.15905177, 1.11304977
0.34500000, 0.73318060, 0.64789632, 0.35561377, 1.66610023, 3.15610716, 1.11227273
0.34600000, 0.73060918, 0.64472154, 0.35951398, 1.65901958, 3.15317846, 1.11149508
0.34700000, 0.72804300, 0.64155767, 0.36341721, 1.65197126, 3.15026576, 1.11071684
0.34800000, 0.72548211, 0.63840476, 0.36732339, 1.64495526, 3.14736916, 1.10993800
0.34900000, 0.72292655, 0.63526282, 0.37123247, 1.63797159, 3.14448875, 1.10915860
0.35000000, 0.72037637, 0.63213191, 0.37514436, 1.63102023, 3.14162461, 1.10837863
0.35100000, 0.71783161, 0.62901204, 0.37905901, 1.62410118, 3.13877683, 1.10759812
0.35200000, 0.71529230, 0.62590325, 0.38297637, 1.61721442, 3.13594550, 1.10681707
0.35300000, 0.71275849, 0.62280557, 0.38689637, 1.61035991, 3.13313068, 1.10603549
0.35400000, 0.71023020, 0.61971902, 0.39081895, 1.60353764, 3.13033246, 1.10525341
0.35500000, 0.70770748, 0.61664362, 0.39474406, 1.59674756, 3.12755092, 1.10447082
0.35600000, 0.70519036, 0.61357940, 0.39867165, 1.58998964, 3.12478612, 1.10368774
0.35700000, 0.70267886, 0.61052636, 0.40260167, 1.58326384, 3.12203814, 1.10290418
0.35800000, 0.70017302, 0.60748453, 0.40653406, 1.57657010, 3.11930705, 1.10212015
0.35900000, 0.69767286, 0.60445392, 0.41046878, 1.56990837, 3.11659290, 1.10133566
0.36000000, 0.69517841, 0.60143454, 0.41440579, 1.56327859, 3.11389578, 1.10055072
0.36100000, 0.69268971, 0.59842640, 0.41834503, 1.55668071, 3.11121573, 1.09976533
0.36200000, 0.69020676, 0.59542952, 0.42228646, 1.55011466, 3.10855282, 1.09897951
0.36300000, 0.68772960, 0.59244390, 0.42623004, 1.54358037, 3.10590712, 1.09819326
0.36400000, 0.68525825, 0.58946955, 0.43017572, 1.53707778, 3.10327867, 1.09740660
0.36500000, 0.68279273, 0.58650646, 0.43412348, 1.53060680, 3.10066754, 1.09661952
0.36600000, 0.68033306, 0.58355465, 0.43807326, 1.52416736, 3.09807377, 1.09583205
0.36700000, 0.67787926, 0.58061411, 0.44202503, 1.51775938, 3.09549743, 1.09504418
0.36800000, 0.67543134, 0.57768485, 0.44597876, 1.51138278, 3.09293856, 1.09425592
0.36900000, 0.67298933, 0.57476687, 0.44993440, 1.50503747, 3.09039722, 1.09346728
0.37000000, 0.67055323, 0.57186016, 0.45389193, 1.49872337, 3.08787345, 1.09267827
0.37100000, 0.66812308, 0.56896471, 0.45785131, 1.49244037, 3.08536730, 1.09188889
0.37200000, 0.66569887, 0.56608054, 0.46181250, 1.48618840, 3.08287882, 1.09109916
0.37300000, 0.66328062, 0.56320762, 0.46577547, 1.47996735, 3.08040805, 1.09030907
0.37400000, 0.66086836, 0.56034596, 0.46974020, 1.47377713, 3.07795504, 1.08951863
0.37500000, 0.65846208, 0.55749554, 0.47370666, 1.46761764, 3.07551984, 1.08872785
0.37600000, 0.65606180, 0.55465637, 0.47767481, 1.46148878, 3.07310247, 1.08793674
0.37700000, 0.65366754, 0.55182842, 0.48164462, 1.45539044, 3.07070300, 1.08714529
0.37800000, 0.65127929, 0.54901169, 0.48561607, 1.44932253, 3.06832144, 1.08635353
0.37900000, 0.64889708, 0.54620617, 0.48958913, 1.44328493, 3.06595785, 1.08556144
0.38000000, 0.64652090, 0.54341184, 0.49356378, 1.43727753, 3.06361227, 1.08476904
0.38100000, 0.64415078, 0.54062870, 0.49753999, 1.43130023, 3.06128472, 1.08397633
0.38200000, 0.64178671, 0.53785673, 0.50151773, 1.42535292, 3.05897525, 1.08318331
0.38300000, 0.63942870, 0.53509591, 0.50549698, 1.41943549, 3.05668389, 1.08239000
0.38400000, 0.63707676, 0.53234623, 0.50947772, 1.41354781, 3.05441067, 1.08159639
0.38500000, 0.63473089, 0.52960768, 0.51345993, 1.40768979, 3.05215564, 1.08080250
0.38600000, 0.63239111, 0.52688025, 0.51744357, 1.40186129, 3.04991882, 1.08000831
0.38700000, 0.63005741, 0.52416390, 0.52142864, 1.39606221, 3.04770024, 1.07921385
0.38800000, 0.62772980, 0.52145863, 0.52541511, 1.39029243, 3.04549995, 1.07841911
0.38900000, 0.62540828, 0.51876441, 0.52940295, 1.38455183, 3.04331796, 1.07762409
0.39000000, 0.62309286, 0.51608124, 0.53339216, 1.37884029, 3.04115431, 1.07682881
0.39100000, 0.62078353, 0.51340908, 0.53738270, 1.37315769, 3.03900904, 1.07603326
0.39200000, 0.61848031, 0.51074792, 0.54137457, 1.36750390, 3.03688216, 1.07523745
0.39300000, 0.61618320, 0.50809775, 0.54536773, 1.36187881, 3.03477370, 1.07444138
0.39400000, 0.61389219, 0.50545853, 0.54936218, 1.35628230, 3.03268370, 1.07364506
0.39500000, 0.61160728, 0.50283025, 0.55335790, 1.35071423, 3.03061219, 1.07284849
0.39600000, 0.60932849, 0.50021289, 0.55735487, 1.34517449, 3.02855918, 1.07205167
0.39700000, 0.60705580, 0.49760643, 0.56135306, 1.33966295, 3.02652470, 1.07125461
0.39800000, 0.60478923, 0.49501084, 0.56535248, 1.33417949, 3.02450879, 1.07045730
0.39900000, 0.60252876, 0.49242609, 0.56935310, 1.32872398, 3.02251146, 1.06965976
0.40000000, 0.60027440, 0.48985218, 0.57335490, 1.32329630, 3.02053275, 1.06886198
0.40100000, 0.59802615, 0.48728907, 0.57735787, 1.31789631, 3.01857266, 1.06806397
0.40200000, 0.59578400, 0.48473673, 0.58136200, 1.31252390, 3.01663124, 1.06726573
0.40300000, 0.59354796, 0.48219516, 0.58536726, 1.30717893, 3.01470850, 1.06646727
0.40400000, 0.59131803, 0.47966431, 0.58937366, 1.30186128, 3.01280446, 1.06566858
0.40500000, 0.58909419, 0.47714417, 0.59338117, 1.29657081, 3.01091915, 1.06486967
0.40600000, 0.58687646, 0.47463471, 0.59738977, 1.29130741, 3.00905259, 1.06407055
0.40700000, 0.58466482, 0.47213591, 0.60139947, 1.28607094, 3.00720480, 1.06327121
0.40800000, 0.58245928, 0.46964774, 0.60541024, 1.28086128, 3.00537580, 1.06247165
0.40900000, 0.58025983, 0.46717017, 0.60942207, 1.27567829, 3.00356562, 1.06167189
0.41000000, 0.57806646, 0.46470318, 0.61343495, 1.27052186, 3.00177427, 1.06087191
0.41100000, 0.57587919, 0.46224674, 0.61744887, 1.26539184, 3.00000177, 1.06007174
0.41200000, 0.57369799, 0.45980083, 0.62146381, 1.26028810, 2.99824815, 1.05927136
0.41300000, 0.57152287, 0.45736541, 0.62547977, 1.25521053, 2.99651342, 1.05847077
0.41400000, 0.56935382, 0.45494047, 0.62949673, 1.25015900, 2.99479760, 1.05766999
0.41500000, 0.56719085, 0.45252597, 0.63351468, 1.24513336, 2.99310071, 1.05686901
0.41600000, 0.56503394, 0.45012189, 0.63753362, 1.24013350, 2.99142278, 1.05606784
0.41700000, 0.56288309, 0.44772820, 0.64155352, 1.23515928, 2.98976381, 1.05526648
0.41800000, 0.56073829, 0.44534487, 0.64557439, 1.23021058, 2.98812383, 1.05446492
0.41900000, 0.55859955, 0.44297187, 0.64959620, 1.22528727, 2.98650285, 1.05366318
0.42000000, 0.55646685, 0.44060919, 0.65361895, 1.22038922, 2.98490090, 1.05286125
0.42100000, 0.55434019, 0.43825677, 0.65764264, 1.21551629, 2.98331798, 1.05205914
0.42200000, 0.55221957, 0.43591461, 0.66166724, 1.21066837, 2.98175412, 1.05125684
0.42300000, 0.55010498, 0.43358267, 0.66569275, 1.20584533, 2.98020934, 1.05045436
0.42400000, 0.54799641, 0.43126093, 0.66971917, 1.20104703, 2.97868364, 1.04965171
0.42500000, 0.54589387, 0.42894935, 0.67374647, 1.19627335, 2.97717706, 1.04884887
0.42600000, 0.54379733, 0.42664791, 0.67777465, 1.19152416, 2.97568959, 1.04804587
0.42700000, 0.54170681, 0.42435657, 0.68180370, 1.18679934, 2.97422126, 1.04724269
0.42800000, 0.53962229, 0.42207532, 0.68583362, 1.18209876, 2.97277209, 1.04643934
0.42900000, 0.53754376, 0.41980412, 0.68986438, 1.17742229, 2.97134209, 1.04563582
0.43000000, 0.53547123, 0.41754294, 0.69389599, 1.17276980, 2.96993127, 1.04483213
0.43100000, 0.53340468, 0.41529175, 0.69792842, 1.16814118, 2.96853966, 1.04402828
0.43200000, 0.53134411, 0.41305054, 0.70196168, 1.16353630, 2.96716726, 1.04322426
0.43300000, 0.52928951, 0.41081926, 0.70599574, 1.15895504, 2.96581409, 1.04242009
0.43400000, 0.52724089, 0.40859790, 0.71003061, 1.15439726, 2.96448018, 1.04161575
0.43500000, 0.52519822, 0.40638641, 0.71406626, 1.14986286, 2.96316552, 1.04081126
0.43600000, 0.52316152, 0.40418478, 0.71810269, 1.14535170, 2.96187014, 1.04000662
0.43700000, 0.52113077, 0.40199299, 0.72213988, 1.14086367, 2.96059406, 1.03920182
0.43800000, 0.51910596, 0.39981099, 0.72617782, 1.13639864, 2.95933728, 1.03839687
0.43900000, 0.51708710, 0.39763876, 0.73021651, 1.13195651, 2.95809982, 1.03759178
0.44000000, 0.51507418, 0.39547629, 0.73425591, 1.12753714, 2.95688170, 1.03678654
0.44100000, 0.51306720, 0.39332353, 0.73829602, 1.12314043, 2.95568293, 1.03598116
0.44200000, 0.51106615, 0.39118047, 0.74233683, 1.11876626, 2.95450352, 1.03517564
0.44300000, 0.50907102, 0.38904709, 0.74637831, 1.11441451, 2.95334350, 1.03436999
0.44400000, 0.50708183, 0.38692335, 0.75042045, 1.11008508, 2.95220287, 1.03356421
0.44500000, 0.50509856, 0.38480923, 0.75446322, 1.10577785, 2.95108165, 1.03275830
0.44600000, 0.50312121, 0.38270472, 0.75850661, 1.10149272, 2.94997986, 1.03195227
0.44700000, 0.50114979, 0.38060978, 0.76255058, 1.09722959, 2.94889751, 1.03114612
0.44800000, 0.49918429, 0.37852440, 0.76659512, 1.09298834, 2.94783461, 1.03033986
0.44900000, 0.49722473, 0.37644856, 0.77064019, 1.08876888, 2.94679119, 1.02953349
0.45000000, 0.49527109, 0.37438224, 0.77468576, 1.08457112, 2.94576725, 1.02872703
0.45100000, 0.49332339, 0.37232543, 0.77873179, 1.08039495, 2.94476282, 1.02792047
0.45200000, 0.49138164, 0.37027811, 0.78277824, 1.07624030, 2.94377791, 1.02711383
0.45300000, 0.48944584, 0.36824027, 0.78682506, 1.07210708, 2.94281254, 1.02630711
0.45400000, 0.48751601, 0.36621190, 0.79087221, 1.06799522, 2.94186672, 1.02550033
0.45500000, 0.48559216, 0.36419299, 0.79491961, 1.06390464, 2.94094047, 1.02469349
0.45600000, 0.48367431, 0.36218355, 0.79896721, 1.05983528, 2.94003382, 1.02388662
0.45700000, 0.48176249, 0.36018357, 0.80301493, 1.05578709, 2.93914678, 1.02307972
0.45800000, 0.47985671, 0.35819306, 0.80706267, 1.05176002, 2.93827937, 1.02227282
0.45900000, 0.47795703, 0.35621204, 0.81111033, 1.04775405, 2.93743161, 1.02146593
0.46000000, 0.47606347, 0.35424052, 0.81515780, 1.04376915, 2.93660353, 1.02065908
0.46100000, 0.47417609, 0.35227853, 0.81920493, 1.03980533, 2.93579515, 1.01985230
0.46200000, 0.47229494, 0.35032611, 0.82325157, 1.03586261, 2.93500650, 1.01904562
0.46300000, 0.47042010, 0.34838332, 0.82729752, 1.03194103, 2.93423761, 1.01823907
0.46400000, 0.46855165, 0.34645020, 0.83134257, 1.02804067, 2.93348850, 1.01743270
0.46500000, 0.46668969, 0.34452686, 0.83538645, 1.02416163, 2.93275921, 1.01662657
0.46600000, 0.46483435, 0.34261338, 0.83942885, 1.02030406, 2.93204978, 1.01582073
0.46700000, 0.46298577, 0.34070990, 0.84346940, 1.01646818, 2.93136025, 1.01501526
0.46800000, 0.46114413, 0.33881657, 0.84750765, 1.01265424, 2.93069066, 1.01421025
0.46900000, 0.45930966, 0.33693360, 0.85154308, 1.00886259, 2.93004108, 1.01340580
0.47000000, 0.45748263, 0.33506122, 0.85557502, 1.00509367, 2.92941155, 1.01260204
0.47100000, 0.45566335, 0.33319976, 0.85960268, 1.00134804, 2.92880215, 1.01179914
0.47200000, 0.45385224, 0.33134959, 0.86362508, 0.99762643, 2.92821296, 1.01099729
0.47300000, 0.45204981, 0.32951120, 0.86764101, 0.99392975, 2.92764408, 1.01019674
0.47400000, 0.45025668, 0.32768519, 0.87164897, 0.99025917, 2.92709562, 1.00939777
0.47500000, 0.44847366, 0.32587234, 0.87564704, 0.98661619, 2.92656771, 1.00860078
0.47600000, 0.44670175, 0.32407364, 0.87963283, 0.98300272, 2.92606052, 1.00780624
0.47700000, 0.44494226, 0.32229035, 0.88360326, 0.97942127, 2.92557425, 1.00701478
0.47800000, 0.44319685, 0.32052412, 0.88755433, 0.97587505, 2.92510916, 1.00622717
0.47900000, 0.44146771, 0.31877708, 0.89148090, 0.97236832, 2.92466555, 1.00544447
0.48000000, 0.43975770, 0.31705206, 0.89537613, 0.96890668, 2.92424381, 1.00466803
0.48100000, 0.43807063, 0.31535281, 0.89923101, 0.96549757, 2.92384446, 1.00389965
0.48200000, 0.43641158, 0.31368434, 0.90303343, 0.96215099, 2.92346812, 1.00314175
0.48300000, 0.43478739, 0.31205342, 0.90676711, 0.95888042, 2.92311565, 1.00239760
0.48400000, 0.43320736, 0.31046919, 0.91040996, 0.95570414, 2.92278811, 1.00167160
0.48500000, 0.43168405, 0.30894407, 0.91393201, 0.95264691, 2.92248693, 1.00096974
0.48600000, 0.43023439, 0.30749477, 0.91729282, 0.94974216, 2.92221391, 1.00030013
0.48700000, 0.42888088, 0.30614347, 0.92043868, 0.94703418, 2.92197136, 0.99967348
0.48800000, 0.42765236, 0.30491859, 0.92330053, 0.94457984, 2.92176206, 0.99910362
0.48900000, 0.42658363, 0.30385443, 0.92579493, 0.94244768, 2.92158919, 0.99860724
0.49000000, 0.42571214, 0.30298783, 0.92783180, 0.94071137, 2.92145580, 0.99820236
0.49100000, 0.42506993, 0.30235022, 0.92933369, 0.93943372, 2.92136389, 0.99790447
0.49200000, 0.42467063, 0.30195477, 0.93026656, 0.93864103, 2.92131294, 0.99772040
0.49300000, 0.42449652, 0.30178359, 0.93067075, 0.93829739, 2.92129836, 0.99764209
0.49400000, 0.42449569, 0.30178491, 0.93066772, 0.93829914, 2.92131127, 0.99764524
0.49500000, 0.42459661, 0.30188752, 0.93042554, 0.93850369, 2.92134036, 0.99769625
0.49600000, 0.42473333, 0.30202581, 0.93009924, 0.93877967, 2.92137534, 0.99776411
0.49700000, 0.42486415, 0.30215827, 0.92978684, 0.93904395, 2.92140963, 0.99782921
0.49800000, 0.42497333, 0.30226921, 0.92952526, 0.93926517, 2.92144069, 0.99788418
0.49900000, 0.42506106, 0.30235883, 0.92931406, 0.93944366, 2.92146851, 0.99792910
0.50000000, 0.42513262, 0.30243238, 0.92914077, 0.93958998, 2.92149391, 0.99796646
0.50100000, 0.42519277, 0.30249459, 0.92899424, 0.93971359, 2.92151763, 0.99799849
0.50200000, 0.42524453, 0.30254847, 0.92886736, 0.93982050, 2.92154016, 0.99802663
0.50300000, 0.42528973, 0.30259584, 0.92875583, 0.93991439, 2.92156177, 0.99805172
0.50400000, 0.42532960, 0.30263793, 0.92865677, 0.93999767, 2.92158268, 0.99807434
0.50500000, 0.42536501, 0.30267560, 0.92856812, 0.94007210, 2.92160302, 0.99809492
0.50600000, 0.42539664, 0.30270954, 0.92848828, 0.94013904, 2.92162291, 0.99811375
0.50700000, 0.42542502, 0.30274026, 0.92841601, 0.94019954, 2.92164242, 0.99813111
0.50800000, 0.42545058, 0.30276819, 0.92835032, 0.94025444, 2.92166162, 0.99814718
0.50900000, 0.42547365, 0.30279368, 0.92829039, 0.94030443, 2.92168058, 0.99816212
0.51000000, 0.42549453, 0.30281701, 0.92823555, 0.94035008, 2.92169934, 0.99817608
0.51100000, 0.42551345, 0.30283841, 0.92818525, 0.94039187, 2.92171795, 0.99818916
0.51200000, 0.42553062, 0.30285809, 0.92813900, 0.94043021, 2.92173643, 0.99820147
0.51300000, 0.42554620, 0.30287623, 0.92809639, 0.94046544, 2.92175482, 0.99821308
0.51400000, 0.42556036, 0.30289297, 0.92805707, 0.94049786, 2.92177314, 0.99822406
0.51500000, 0.42557322, 0.30290845, 0.92802072, 0.94052774, 2.92179143, 0.99823448
0.51600000, 0.42558490, 0.30292278, 0.92798708, 0.94055531, 2.92180969, 0.99824440
0.51700000, 0.42559550, 0.30293607, 0.92795590, 0.94058077, 2.92182796, 0.99825385
0.51800000, 0.42560512, 0.30294840, 0.92792697, 0.94060431, 2.92184624, 0.99826289
0.51900000, 0.42561382, 0.30295986, 0.92790009, 0.94062609, 2.92186456, 0.99827156
0.52000000, 0.42562170, 0.30297052, 0.92787510, 0.94064626, 2.92188293, 0.99827989
0.52100000, 0.42562880, 0.30298044, 0.92785183, 0.94066494, 2.92190135, 0.99828790
0.52200000, 0.42563520, 0.30298969, 0.92783016, 0.94068225, 2.92191986, 0.99829564
0.52300000, 0.42564094, 0.30299831, 0.92780996, 0.94069831, 2.92193845, 0.99830312
0.52400000, 0.42564607, 0.30300637, 0.92779110, 0.94071320, 2.92195714, 0.99831037
0.52500000, 0.42565063, 0.30301389, 0.92777349, 0.94072702, 2.92197594, 0.99831741
0.52600000, 0.42565467, 0.30302092, 0.92775703, 0.94073984, 2.92199485, 0.99832426
0.52700000, 0.42565822, 0.30302750, 0.92774164, 0.94075174, 2.92201390, 0.99833093
0.52800000, 0.42566132, 0.30303366, 0.92772723, 0.94076279, 2.92203308, 0.99833745
0.52900000, 0.42566399, 0.30303944, 0.92771374, 0.94077304, 2.92205241, 0.99834383
0.53000000, 0.42566626, 0.30304485, 0.92770110, 0.94078256, 2.92207189, 0.99835008
0.53100000, 0.42566816, 0.30304993, 0.92768925, 0.94079139, 2.92209153, 0.99835622
0.53200000, 0.42566971, 0.30305470, 0.92767813, 0.94079958, 2.92211135, 0.99836226
0.53300000, 0.42567093, 0.30305917, 0.92766769, 0.94080718, 2.92213134, 0.99836820
0.53400000, 0.42567184, 0.30306338, 0.92765789, 0.94081422, 2.92215152, 0.99837407
0.53500000, 0.42567245, 0.30306734, 0.92764867, 0.94082074, 2.92217189, 0.99837986
0.53600000, 0.42567280, 0.30307106, 0.92764001, 0.94082678, 2.92219246, 0.99838559
0.53700000, 0.42567288, 0.30307457, 0.92763186, 0.94083236, 2.92221324, 0.99839127
0.53800000, 0.42567272, 0.30307787, 0.92762419, 0.94083751, 2.92223423, 0.99839690
0.53900000, 0.42567232, 0.30308098, 0.92761697, 0.94084227, 2.92225544, 0.99840249
0.54000000, 0.42567170, 0.30308391, 0.92761016, 0.94084665, 2.92227688, 0.99840805
0.54100000, 0.42567087, 0.30308668, 0.92760375, 0.94085068, 2.92229856, 0.99841358
0.54200000, 0.42566984, 0.30308929, 0.92759771, 0.94085438, 2.92232047, 0.99841909
0.54300000, 0.42566861, 0.30309176, 0.92759200, 0.94085777, 2.92234264, 0.99842459
0.54400000, 0.42566720, 0.30309409, 0.92758662, 0.94086086, 2.92236506, 0.99843008
0.54500000, 0.42566561, 0.30309629, 0.92758154, 0.94086368, 2.92238774, 0.99843557
0.54600000, 0.42566386, 0.30309837, 0.92757675, 0.94086624, 2.92241069, 0.99844106
0.54700000, 0.42566194, 0.30310034, 0.92757222, 0.94086854, 2.92243391, 0.99844655
0.54800000, 0.42565986, 0.30310221, 0.92756793, 0.94087062, 2.92245742, 0.99845206
0.54900000, 0.42565764, 0.30310397, 0.92756389, 0.94087248, 2.92248122, 0.99845758
0.55000000, 0.42565526, 0.30310564, 0.92756006, 0.94087412, 2.92250532, 0.99846312
0.55100000, 0.42565274, 0.30310723, 0.92755644, 0.94087557, 2.92252972, 0.99846868
0.55200000, 0.42565009, 0.30310873, 0.92755301, 0.94087683, 2.92255443, 0.99847426
0.55300000, 0.42564730, 0.30311015, 0.92754977, 0.94087790, 2.92257947, 0.99847988
0.55400000, 0.42564438, 0.30311150, 0.92754669, 0.94087881, 2.92260483, 0.99848553
0.55500000, 0.42564133, 0.30311278, 0.92754379, 0.94087955, 2.92263053, 0.99849122
0.55600000, 0.42563815, 0.30311400, 0.92754103, 0.94088014, 2.92265657, 0.99849695
0.55700000, 0.42563485, 0.30311516, 0.92753842, 0.94088058, 2.92268297, 0.99850272
0.55800000, 0.42563144, 0.30311626, 0.92753594, 0.94088088, 2.92270972, 0.99850854
0.55900000, 0.42562790, 0.30311730, 0.92753360, 0.94088104, 2.92273685, 0.99851441
0.56000000, 0.42562424, 0.30311829, 0.92753137, 0.94088107, 2.92276435, 0.99852033
0.56100000, 0.42562047, 0.30311923, 0.92752926, 0.94088097, 2.92279224, 0.99852631
0.56200000, 0.42561658, 0.30312013, 0.92752726, 0.94088075, 2.92282053, 0.99853235
0.56300000, 0.42561258, 0.30312099, 0.92752536, 0.94088042, 2.92284922, 0.99853845
0.56400000, 0.42560847, 0.30312180, 0.92752356, 0.94087997, 2.92287833, 0.99854461
0.56500000, 0.42560424, 0.30312258, 0.92752184, 0.94087942, 2.92290787, 0.99855085
0.56600000, 0.42559991, 0.30312331, 0.92752022, 0.94087876, 2.92293784, 0.99855715
0.56700000, 0.42559546, 0.30312402, 0.92751868, 0.94087799, 2.92296826, 0.99856353
0.56800000, 0.42559089, 0.30312469, 0.92751721, 0.94087713, 2.92299914, 0.99856999
0.56900000, 0.42558622, 0.30312533, 0.92751582, 0.94087617, 2.92303049, 0.99857653
0.57000000, 0.42558143, 0.30312594, 0.92751449, 0.94087512, 2.92306233, 0.99858315
0.57100000, 0.42557653, 0.30312652, 0.92751324, 0.94087397, 2.92309465, 0.99858986
0.57200000, 0.42557152, 0.30312708, 0.92751204, 0.94087273, 2.92312749, 0.99859665
0.57300000, 0.42556639, 0.30312761, 0.92751091, 0.94087141, 2.92316084, 0.99860354
0.57400000, 0.42556115, 0.30312812, 0.92750983, 0.94087000, 2.92319473, 0.99861053
0.57500000, 0.42555579, 0.30312860, 0.92750881, 0.94086850, 2.92322916, 0.99861762
0.57600000, 0.42555032, 0.30312907, 0.92750783, 0.94086692, 2.92326415, 0.99862481
0.57700000, 0.42554472, 0.30312951, 0.92750691, 0.94086526, 2.92329972, 0.99863210
0.57800000, 0.42553901, 0.30312994, 0.92750602, 0.94086352, 2.92333588, 0.99863951
0.57900000, 0.42553317, 0.30313034, 0.92750519, 0.94086169, 2.92337265, 0.99864703
0.58000000, 0.42552721, 0.30313073, 0.92750439, 0.94085979, 2.92341004, 0.99865466
